,sample_name,legend
0,graph2620.png,"['Q', 'w', 'H', 'diminutional']"
0,graph2621.png,"['d', 'l', 'arbitrages']"
0,graph2622.png,"['boxiness', 'misaddressing']"
0,graph2623.png,['undefiably']
0,graph2624.png,"['slot', 'outthrust', 'kniferest']"
0,graph2625.png,"['karyomitome', 'odontogen', 'inabilities', 'blepharopyorrhea']"
0,graph2626.png,['reconstitution']
0,graph2627.png,"['sententiarian', 'clansmen', 'mowe']"
0,graph2628.png,"['D', 'L', 'cottoneer', 'articulates']"
0,graph2629.png,['silicifluoride']
0,graph2630.png,"['Z', 'beanfeaster', 'homotaxia', 'philippus']"
0,graph2631.png,"['h', 'A', 'doggoned', 'nucleotidase']"
0,graph2632.png,"['underpay', 'unsystematised', 'alcicornium']"
0,graph2633.png,"['m', 'scutcheons']"
0,graph2634.png,"['myelocythaemia', 'entria']"
0,graph2635.png,"['otographical', 'hatterias']"
0,graph2636.png,['noninjury']
0,graph2637.png,"['f', 'r', 'involatile']"
0,graph2638.png,['exenterating']
0,graph2639.png,"['f', 'reanchor', 'myocyte']"
0,graph2640.png,"['u', 't', 'dismal']"
0,graph2641.png,['loretin']
0,graph2642.png,"['cancellus', 'martineta']"
0,graph2643.png,"['H', 'frows', 'thumbikin', 'ratbag']"
0,graph2644.png,"['O', 'yessed', 'ichthyosaurian', 'letterspace']"
0,graph2645.png,"['q', 'fucks', 'unkirk']"
0,graph2646.png,"['R', 'stapedial']"
0,graph2647.png,['paginate']
0,graph2648.png,"['g', 'J', 'chivw', 'speedly']"
0,graph2649.png,"['pierce', 'inhabitress', 'piecemealwise']"
0,graph2650.png,"['claye', 'antimaterialistic']"
0,graph2651.png,"['R', 'c', 'peirastically', 'detoxifies']"
0,graph2652.png,"['C', 'careerism', 'vraisemblance']"
0,graph2653.png,"['turdetan', 'venomed']"
0,graph2654.png,['unannounced']
0,graph2655.png,['karsts']
0,graph2656.png,['stutterer']
0,graph2657.png,"['k', 'blushet', 'crabstick']"
0,graph2658.png,"['u', 'chlorohydrin']"
0,graph2659.png,"['g', 'B', 'j', 'backstrokes']"
0,graph2660.png,"['B', 'K', 't', 'chromaticity']"
0,graph2661.png,"['t', 'portless', 'ratlike']"
0,graph2662.png,"['J', 'flyways', 'hartake']"
0,graph2663.png,"['V', 'c', 'bactritoid', 'supersubtle']"
0,graph2664.png,"['s', 'inaunter', 'lackadaisic']"
0,graph2665.png,"['J', 'shogaol', 'hide']"
0,graph2666.png,"['abiogenous', 'valerates']"
0,graph2667.png,"['foreglimpsed', 'gladatorial', 'autobiographies', 'regauging']"
0,graph2668.png,"['v', 'seedsmen', 'phoranthium', 'infraclusion']"
0,graph2669.png,"['R', 't', 'kanari', 'police']"
0,graph2670.png,['lymphogranulomatosis']
0,graph2671.png,"['W', 'Q', 'u', 'tentier']"
0,graph2672.png,"['chandleress', 'esphresis']"
0,graph2673.png,"['o', 'sparsely', 'coumarate', 'embryophagous']"
0,graph2674.png,"['J', 'V', 'intermeasure', 'duckeries']"
0,graph2675.png,"['naaman', 'liable', 'pickadil', 'woghness']"
0,graph2676.png,"['menageries', 'outlaughs']"
0,graph2677.png,"['skirtless', 'cervicoscapular']"
0,graph2678.png,['carburize']
0,graph2679.png,"['garretmaster', 'lycopode', 'diploconical', 'strawberrylike']"
0,graph2680.png,"['Z', 'pedicellaria']"
0,graph2681.png,"['j', 'g', 'oculomotor', 'lineality']"
0,graph2682.png,"['O', 'subflexuous']"
0,graph2683.png,"['A', 'archdemon', 'harbour']"
0,graph2684.png,"['imboldening', 'bibliopolist', 'overlactation', 'camphory']"
0,graph2685.png,"['shalloon', 'cirrose', 'inspected']"
0,graph2686.png,"['l', 'F', 'F', 'basifacial']"
0,graph2687.png,"['x', 'relevy', 'riving']"
0,graph2688.png,"['i', 'x', 'mucronate']"
0,graph2689.png,"['polygenist', 'trabuco', 'decemdentate', 'feticides']"
0,graph2690.png,"['fluctuosity', 'timecard', 'loculated', 'whence']"
0,graph2691.png,"['O', 'F', 'labiopharyngeal']"
0,graph2692.png,"['z', 'hedonism']"
0,graph2693.png,"['o', 'periodontally']"
0,graph2694.png,['haha']
0,graph2695.png,"['Z', 'brachiopoda']"
0,graph2696.png,"['J', 'M', 'britt']"
0,graph2697.png,"['J', 'L', 'j', 'prodigus']"
0,graph2698.png,['protodramatic']
0,graph2699.png,"['q', 'outwarble', 'niggerfish']"
0,graph2700.png,"['particles', 'miscues', 'unperpetrated']"
0,graph2701.png,"['Q', 'x', 'k', 'snowmanship']"
0,graph2702.png,['jwahar']
0,graph2703.png,"['sharpened', 'detail', 'trashes', 'spongiform']"
0,graph2704.png,"['r', 'glumosity', 'critiquing', 'goodyism']"
0,graph2705.png,['bunko']
0,graph2706.png,['proterandrous']
0,graph2707.png,['gradings']
0,graph2708.png,"['u', 'statoreceptor', 'removedness']"
0,graph2709.png,"['sententiously', 'viseing']"
0,graph2710.png,['coercions']
0,graph2711.png,"['k', 'E', 'churnmilk', 'squinance']"
0,graph2712.png,['intercommunities']
0,graph2713.png,['upriver']
0,graph2714.png,"['x', 'nonassimilability']"
0,graph2715.png,"['I', 'oilcan', 'pteraspid']"
0,graph2716.png,"['vendition', 'aldolizing', 'narthecium']"
0,graph2717.png,['rayah']
0,graph2718.png,['hydrol']
0,graph2719.png,['huntilite']
0,graph2720.png,"['l', 'whetting']"
0,graph2721.png,"['x', 'unredemptive', 'songland', 'venules']"
0,graph2722.png,"['z', 'h', 'redrilled']"
0,graph2723.png,"['M', 'crile', 'punctist']"
0,graph2724.png,"['plantage', 'angularity']"
0,graph2725.png,['nonrupturable']
0,graph2726.png,"['X', 'anseres']"
0,graph2727.png,"['z', 'J', 'polyarthrous', 'underair']"
0,graph2728.png,"['V', 'whereases']"
0,graph2729.png,['unrepugnantly']
0,graph2730.png,['privateersman']
0,graph2731.png,"['s', 'I', 'drydenism', 'severing']"
0,graph2732.png,"['o', 'r', 'lifeday']"
0,graph2733.png,"['exsufflation', 'missteering']"
0,graph2734.png,"['j', 'K', 'swath', 'individuums']"
0,graph2735.png,"['incinerates', 'piggies', 'testy', 'relegated']"
0,graph2736.png,"['weatherly', 'rushings', 'acetifying']"
0,graph2737.png,"['X', 'H', 'acalypha']"
0,graph2738.png,"['T', 'azonium']"
0,graph2739.png,"['i', 'e', 'reprocessing']"
0,graph2740.png,"['S', 'saturninely']"
0,graph2741.png,"['Y', 'doodles', 'muriated']"
0,graph2742.png,['isozymes']
0,graph2743.png,['misassaying']
0,graph2744.png,['hydroformylation']
0,graph2745.png,"['s', 'foundery']"
0,graph2746.png,"['horseflower', 'bridelope', 'hamburgers', 'worries']"
0,graph2747.png,['ganymedes']
0,graph2748.png,['machinification']
0,graph2749.png,['exacerbates']
0,graph2750.png,"['mesenchymatous', 'slackminded', 'infielders', 'asians']"
0,graph2751.png,"['N', 'laminariaceous']"
0,graph2752.png,"['F', 'semiorientally', 'bedimples']"
0,graph2753.png,['unsalaried']
0,graph2754.png,"['administratrices', 'interchannel', 'podometer', 'metalism']"
0,graph2755.png,['lackadaisy']
0,graph2756.png,"['m', 'aioli', 'superrationally']"
0,graph2757.png,['foolishly']
0,graph2758.png,"['nonseparatist', 'ackees', 'hydrobilirubin', 'strawworm']"
0,graph2759.png,"['A', 'Y', 'h', 'conglomerative']"
0,graph2760.png,"['panickier', 'wade', 'unlogicalness']"
0,graph2761.png,"['broomed', 'phonograph', 'gabble']"
0,graph2762.png,"['carminophilous', 'unsympathised']"
0,graph2763.png,"['mewler', 'typp', 'chroococcaceous', 'reichsland']"
0,graph2764.png,"['essentiality', 'associate']"
0,graph2765.png,['goggliest']
0,graph2766.png,"['g', 'decemuiri']"
0,graph2767.png,"['smoggy', 'titanisms', 'hemipyramid']"
0,graph2768.png,['advisable']
0,graph2769.png,['rewake']
0,graph2770.png,"['prelibation', 'translators', 'abridgedly']"
0,graph2771.png,"['badminton', 'ovational']"
0,graph2772.png,['platyrhynchous']
0,graph2773.png,"['r', 'd', 'Q', 'undershrubbiness']"
0,graph2774.png,['subresults']
0,graph2775.png,"['n', 'h', 'x', 'convincibility']"
0,graph2776.png,['blowzily']
0,graph2777.png,"['prytany', 'preachers', 'mantidae', 'milor']"
0,graph2778.png,"['Q', 'l', 'bladesmith', 'oryctognosy']"
0,graph2779.png,['bilking']
0,graph2780.png,['shikimic']
0,graph2781.png,"['N', 'nauseates']"
0,graph2782.png,['targetshooter']
0,graph2783.png,"['k', 'footplate']"
0,graph2784.png,"['billmen', 'ady']"
0,graph2785.png,"['c', 'unelidible']"
0,graph2786.png,"['depriver', 'lithically']"
0,graph2787.png,"['blastogenesis', 'patroiophobia']"
0,graph2788.png,"['n', 'decorous', 'greta']"
0,graph2789.png,"['jabalina', 'agatoid', 'stainer']"
0,graph2790.png,"['pansylike', 'bleachers']"
0,graph2791.png,['yajenine']
0,graph2792.png,"['N', 'lois']"
0,graph2793.png,"['r', 'velellidous']"
0,graph2794.png,['reerupt']
0,graph2795.png,['courtyard']
0,graph2796.png,['iberi']
0,graph2797.png,['sarcocystidean']
0,graph2798.png,"['nonmechanical', 'telesthesia']"
0,graph2799.png,['tidytips']
0,graph2800.png,"['freemasonism', 'disaffectedly', 'chlorophylligenous', 'phorone']"
0,graph2801.png,['forgo']
0,graph2802.png,"['L', 'caudex', 'trashman', 'suffers']"
0,graph2803.png,"['morin', 'preindesignate', 'counterfeiter']"
0,graph2804.png,"['r', 'z', 'p', 'velocipeded']"
0,graph2805.png,"['C', 'silvae']"
0,graph2806.png,"['v', 'benedictional']"
0,graph2807.png,"['Y', 'n', 'nonreticence', 'culturological']"
0,graph2808.png,"['d', 'recharter']"
0,graph2809.png,"['x', 'crouchingly']"
0,graph2810.png,"['I', 'wonted', 'curatel', 'drony']"
0,graph2811.png,"['nonopposal', 'unheightened', 'panphobia']"
0,graph2812.png,"['maestive', 'monostrophics']"
0,graph2813.png,"['locular', 'osazone', 'flaxwort', 'nonmetaphoric']"
0,graph2814.png,"['weighhouse', 'cyclammonium', 'ensorceling', 'collare']"
0,graph2815.png,"['heartikin', 'multiplicand', 'orthosemidine']"
0,graph2816.png,['apesthesia']
0,graph2817.png,"['r', 'relaxatory']"
0,graph2818.png,"['mackerels', 'carpale', 'footmanry']"
0,graph2819.png,['semidiapason']
0,graph2820.png,"['N', 'equalled']"
0,graph2821.png,['haloragidaceous']
0,graph2822.png,"['overmournfulness', 'giggliest', 'pyrene']"
0,graph2823.png,"['c', 'H', 'glandulous', 'cresotinate']"
0,graph2824.png,['tsubo']
0,graph2825.png,['zonked']
0,graph2826.png,"['percolator', 'lusts', 'nonconscientious']"
0,graph2827.png,['coralberries']
0,graph2828.png,"['z', 'diagrammatical']"
0,graph2829.png,"['N', 'd', 'successionist', 'tripple']"
0,graph2830.png,"['Y', 'illegalization', 'vernalizes']"
0,graph2831.png,"['pyoses', 'streams']"
0,graph2832.png,"['T', 'cleithral']"
0,graph2833.png,['musculopallial']
0,graph2834.png,['imbarn']
0,graph2835.png,['collarband']
0,graph2836.png,"['manatoid', 'svante']"
0,graph2837.png,"['t', 'furandi']"
0,graph2838.png,"['reventilation', 'uinal']"
0,graph2839.png,"['c', 'hereniging']"
0,graph2840.png,['vasectomized']
0,graph2841.png,"['T', 'almacigo', 'bitters']"
0,graph2842.png,"['infl', 'presacrifice', 'obdormition']"
0,graph2843.png,"['communications', 'parchy']"
0,graph2844.png,"['p', 'M', 'd', 'prosopic']"
0,graph2845.png,['unordainable']
0,graph2846.png,['phylactocarpal']
0,graph2847.png,"['cherubimic', 'neurons', 'contusive']"
0,graph2848.png,"['o', 'p', 'discreated', 'nicolayite']"
0,graph2849.png,['prepavement']
0,graph2850.png,"['j', 'mandelic']"
0,graph2851.png,"['E', 'fanmaking']"
0,graph2852.png,"['z', 'o', 'digenetic', 'rhinorrhoea']"
0,graph2853.png,['baccare']
0,graph2854.png,"['asteep', 'oxybaphus', 'diglossia', 'unacceptable']"
0,graph2855.png,['artiodactyl']
0,graph2856.png,"['S', 'g', 'heteromeric']"
0,graph2857.png,"['O', 'k', 'soulmass']"
0,graph2858.png,['hydantoic']
0,graph2859.png,"['chitter', 'improbatory']"
0,graph2860.png,"['U', 'N', 'hystricomorph']"
0,graph2861.png,"['antiperistaltic', 'rubricize']"
0,graph2862.png,"['r', 'shakers']"
0,graph2863.png,"['o', 'T', 'muratorian']"
0,graph2864.png,['proepiscopist']
0,graph2865.png,"['febronian', 'odoom']"
0,graph2866.png,"['ungeminated', 'unassassinated']"
0,graph2867.png,"['suppletories', 'nonsugars', 'hundredweights', 'vixen']"
0,graph2868.png,['chebecs']
0,graph2869.png,"['S', 'dizygous', 'superindependent', 'puborectalis']"
0,graph2870.png,"['wrainbolt', 'fixated', 'trilli']"
0,graph2871.png,"['T', 'meteorscope', 'cherts']"
0,graph2872.png,['coremium']
0,graph2873.png,"['x', 'metalliferous', 'manifestly', 'borazons']"
0,graph2874.png,"['n', 'C', 'rhadamanthus']"
0,graph2875.png,"['provinculum', 'melodractically', 'daytime']"
0,graph2876.png,['gametocyte']
0,graph2877.png,"['p', 'm', 'amyelinic', 'unleash']"
0,graph2878.png,"['H', 'wyde', 'allotropize']"
0,graph2879.png,"['P', 'translocate']"
0,graph2880.png,"['g', 'protectible']"
0,graph2881.png,"['R', 'f', 'implodes']"
0,graph2882.png,"['O', 'W', 'ejulation']"
0,graph2883.png,['frere']
0,graph2884.png,"['i', 'D', 'b', 'ketoside']"
0,graph2885.png,"['i', 'outpace', 'gowkedly']"
0,graph2886.png,['polyaxial']
0,graph2887.png,['procommunists']
0,graph2888.png,"['proctoral', 'chromogram', 'bemadamed']"
0,graph2889.png,['cervicovesical']
0,graph2890.png,"['chromophobe', 'hirsling', 'teleoroentgenography']"
0,graph2891.png,"['W', 'broomweed']"
0,graph2892.png,['trachelobregmatic']
0,graph2893.png,"['H', 'obliges', 'perispore']"
0,graph2894.png,"['d', 's', 'cauqui', 'strongrooms']"
0,graph2895.png,['lineature']
0,graph2896.png,['chantment']
0,graph2897.png,"['a', 'sepian', 'planching', 'metates']"
0,graph2898.png,"['B', 'iodimetry']"
0,graph2899.png,"['G', 'e', 'euphoniously', 'ungainliness']"
0,graph2900.png,"['homoeomerianism', 'nonconstraint', 'subeditorial']"
0,graph2901.png,"['T', 'asarite']"
0,graph2902.png,"['e', 'a', 'interramification']"
0,graph2903.png,['decarburising']
0,graph2904.png,"['y', 'superlied', 'kilneye', 'conciliabulum']"
0,graph2905.png,"['T', 'previde', 'pleiophylly']"
0,graph2906.png,['irreparability']
0,graph2907.png,"['gatekeep', 'semihostility']"
0,graph2908.png,['petiolata']
0,graph2909.png,"['B', 'luxus', 'zootic']"
0,graph2910.png,"['russine', 'semisoft', 'interesse']"
0,graph2911.png,['antipriest']
0,graph2912.png,"['l', 'x', 'paleog', 'curvital']"
0,graph2913.png,['sojas']
0,graph2914.png,"['Y', 'digitinervate', 'amperages']"
0,graph2915.png,"['upscuddle', 'sithens', 'rhynchocoelic']"
0,graph2916.png,"['unsupposed', 'tiremaid', 'hamfare', 'meningioma']"
0,graph2917.png,"['W', 'doles', 'enigmatic', 'protostrontium']"
0,graph2918.png,['discommendableness']
0,graph2919.png,['solonchak']
0,graph2920.png,"['j', 'fanwork']"
0,graph2921.png,"['clumpy', 'pluviosity', 'postvenereal']"
0,graph2922.png,"['S', 'genyoplasty']"
0,graph2923.png,"['standardise', 'mit', 'forecommend']"
0,graph2924.png,['bonamano']
0,graph2925.png,['joyancy']
0,graph2926.png,['ribband']
0,graph2927.png,"['o', 'uncentralised', 'enrolls']"
0,graph2928.png,['outbalancing']
0,graph2929.png,"['p', 'atrium']"
0,graph2930.png,"['y', 'b', 'heedily', 'naturism']"
0,graph2931.png,"['J', 'unbosoming', 'fimbrillose', 'ascolichenes']"
0,graph2932.png,"['O', 'x', 'stalker']"
0,graph2933.png,"['flajolotite', 'unsurpassed']"
0,graph2934.png,"['terebinthian', 'unworking', 'pyodermia']"
0,graph2935.png,"['b', 'ballahou']"
0,graph2936.png,"['a', 'K', 'torsalo']"
0,graph2937.png,"['z', 'T', 'outdaring']"
0,graph2938.png,"['theodicies', 'desiodothyroxine']"
0,graph2939.png,"['hylarchical', 'ployed', 'unequaled', 'snooziest']"
0,graph2940.png,"['deathbed', 'preacidness']"
0,graph2941.png,"['overinvested', 'neemba']"
0,graph2942.png,"['ephymnium', 'grugru', 'fagots', 'deodorised']"
0,graph2943.png,"['n', 'q', 'x', 'interpolar']"
0,graph2944.png,"['G', 'overplump', 'subarachnoidal']"
0,graph2945.png,"['s', 'f', 'ungranted']"
0,graph2946.png,['gaultherine']
0,graph2947.png,"['l', 'h', 'r', 'putidly']"
0,graph2948.png,['cleansing']
0,graph2949.png,['cooches']
0,graph2950.png,['micromillimeter']
0,graph2951.png,"['P', 'telar', 'cuminic', 'nosism']"
0,graph2952.png,"['F', 'g', 'stolonic']"
0,graph2953.png,"['provincialist', 'ducked']"
0,graph2954.png,"['outban', 'unpaper']"
0,graph2955.png,"['h', 'bearer', 'owner']"
0,graph2956.png,"['p', 'noninstrumentally', 'wakened']"
0,graph2957.png,"['L', 'stigmatizer', 'uropoiesis']"
0,graph2958.png,"['ibidem', 'gravipause', 'gonidiospore', 'aphanes']"
0,graph2959.png,"['U', 's', 'disenthral', 'unamusing']"
0,graph2960.png,"['lapwork', 'uncontinuously', 'oxygenate']"
0,graph2961.png,"['banefully', 'calcinatory']"
0,graph2962.png,"['C', 'a', 'F', 'drench']"
0,graph2963.png,"['rates', 'galactophthysis', 'carrotier', 'renders']"
0,graph2964.png,"['T', 'squelchiness', 'vicegerent', 'omnibenevolent']"
0,graph2965.png,"['pepsis', 'retrocostal', 'caciquism', 'alkalescence']"
0,graph2966.png,['squireens']
0,graph2967.png,"['ruddyish', 'champagnizing', 'shmaltziest']"
0,graph2968.png,"['visto', 'multidimensionality', 'signa']"
0,graph2969.png,"['L', 'uncherishing']"
0,graph2970.png,"['A', 'X', 'corynebacteria']"
0,graph2971.png,"['y', 'T', 'remastery', 'popglove']"
0,graph2972.png,['trichonotid']
0,graph2973.png,"['exceptionality', 'dobsons', 'kolkozes']"
0,graph2974.png,['concher']
0,graph2975.png,['communistically']
0,graph2976.png,['asgard']
0,graph2977.png,['scampered']
0,graph2978.png,['swaling']
0,graph2979.png,"['Y', 'crescentwise', 'cuishes', 'astrocytic']"
0,graph2980.png,"['E', 'cyllenian', 'nononerously', 'mangour']"
0,graph2981.png,"['realise', 'slingman']"
0,graph2982.png,"['S', 'N', 'y', 'reesk']"
0,graph2983.png,['zaftig']
0,graph2984.png,"['H', 'glutinize', 'ectocinereal', 'anesthyl']"
0,graph2985.png,"['M', 'uncommonable']"
0,graph2986.png,['synodsman']
0,graph2987.png,"['W', 'demarks']"
0,graph2988.png,"['O', 'v', 'W', 'adultress']"
0,graph2989.png,"['biflecnode', 'prigged']"
0,graph2990.png,"['p', 'buckaroos', 'byelorussians', 'obeli']"
0,graph2991.png,"['unhouselike', 'parsoness', 'spivvy']"
0,graph2992.png,"['communique', 'nonlustrousness', 'enunciatively']"
0,graph2993.png,"['homoeotic', 'flangers', 'veratrinize', 'brolga']"
0,graph2994.png,"['U', 'e', 'g', 'alleviate']"
0,graph2995.png,['oleos']
0,graph2996.png,"['M', 'recon']"
0,graph2997.png,"['u', 'maana', 'radiotransparent']"
0,graph2998.png,"['ornation', 'betokening']"
0,graph2999.png,"['feminal', 'sergeantcies', 'gneissic']"
0,graph3000.png,"['H', 'O', 'mitchell']"
0,graph3001.png,"['divulgence', 'manism', 'pseudoliberally', 'sweetening']"
0,graph3002.png,"['ensnarl', 'tetradecapoda']"
0,graph3003.png,"['z', 'Z', 'cyanoaurate', 'ligure']"
0,graph3004.png,"['U', 'overhopes', 'tractate', 'hornmouth']"
0,graph3005.png,['outbeamed']
0,graph3006.png,"['k', 'crazycat']"
0,graph3007.png,['fisticuffer']
0,graph3008.png,"['K', 'Q', 'postgraduates']"
0,graph3009.png,['bailiwicks']
0,graph3010.png,"['unsepulchring', 'jimjams', 'aquincubital']"
0,graph3011.png,['checkers']
0,graph3012.png,"['g', 'decenters']"
0,graph3013.png,['pseudosocial']
0,graph3014.png,"['supplicancy', 'spumones', 'unassociative']"
0,graph3015.png,"['heartsmitten', 'vernixes', 'cuneiformist']"
0,graph3016.png,"['fakiness', 'gauger']"
0,graph3017.png,"['q', 'reorientating', 'unsolder', 'preintention']"
0,graph3018.png,"['P', 'anathematical', 'gilo']"
0,graph3019.png,"['t', 'x', 'V', 'suffocation']"
0,graph3020.png,['depressible']
0,graph3021.png,['undeteriorative']
0,graph3022.png,"['p', 'X', 'y', 'joyance']"
0,graph3023.png,"['Z', 'pharyngodynia']"
0,graph3024.png,"['x', 'l', 'noggin', 'chalicotheriidae']"
0,graph3025.png,"['h', 'u', 'incongeniality']"
0,graph3026.png,['miscues']
0,graph3027.png,"['t', 'l', 'femaleness', 'mycele']"
0,graph3028.png,"['z', 'B', 'eurodollars', 'delusion']"
0,graph3029.png,"['crusados', 'condensation']"
0,graph3030.png,"['polonial', 'amentiferae', 'organoid', 'doughfoot']"
0,graph3031.png,"['I', 'personableness', 'foredeserved', 'subsilicic']"
0,graph3032.png,"['fulgor', 'bookhood', 'newsreels', 'nonglacial']"
0,graph3033.png,"['f', 'i', 'anionics', 'mosks']"
0,graph3034.png,"['h', 'L', 'f', 'eclogite']"
0,graph3035.png,['quiver']
0,graph3036.png,"['b', 'f', 'biseriately']"
0,graph3037.png,"['kankie', 'hepatomalacia']"
0,graph3038.png,"['I', 'impounding', 'cuishes']"
0,graph3039.png,"['foredeclare', 'unpaining', 'obtruding']"
0,graph3040.png,"['M', 'interferometer', 'cozen']"
0,graph3041.png,"['duplexed', 'analphabetism', 'mispoints', 'maladjust']"
0,graph3042.png,"['S', 'submarginate']"
0,graph3043.png,"['w', 'restfullest', 'limericks']"
0,graph3044.png,"['N', 'fimetic', 'pectinacean', 'babyfied']"
0,graph3045.png,['gears']
0,graph3046.png,"['f', 'moarian']"
0,graph3047.png,"['F', 'W', 'firing']"
0,graph3048.png,"['comets', 'jowser', 'leucocytometer']"
0,graph3049.png,"['spina', 'superexcrescently', 'chicomecoatl', 'porcellanid']"
0,graph3050.png,"['q', 'b', 'I', 'tarratine']"
0,graph3051.png,"['hulk', 'mislighted']"
0,graph3052.png,['collective']
0,graph3053.png,['misarrangement']
0,graph3054.png,['culming']
0,graph3055.png,"['k', 'graperies', 'musard']"
0,graph3056.png,"['P', 'outflaming', 'functionalize', 'blennophlogisma']"
0,graph3057.png,"['F', 'drightin', 'unexpiable']"
0,graph3058.png,['hidated']
0,graph3059.png,"['fabulist', 'stenothermal', 'joom', 'branned']"
0,graph3060.png,"['P', 'overbraked', 'meteors', 'reexpels']"
0,graph3061.png,"['disillude', 'beglerbeglik', 'mesostomid', 'raadzaal']"
0,graph3062.png,"['V', 'unravel']"
0,graph3063.png,"['periodide', 'chirker']"
0,graph3064.png,"['tampons', 'ulexine']"
0,graph3065.png,"['queenlet', 'bribing']"
0,graph3066.png,"['f', 'encumbering']"
0,graph3067.png,"['f', 'overtires', 'cutesy']"
0,graph3068.png,['barfing']
0,graph3069.png,['caddisworm']
0,graph3070.png,"['Z', 'guardeen', 'immane', 'splenepatitis']"
0,graph3071.png,"['a', 'hideland']"
0,graph3072.png,['psychologian']
0,graph3073.png,"['v', 'varnpliktige']"
0,graph3074.png,['idiasm']
0,graph3075.png,"['homeowner', 'khamsin', 'leukemoid']"
0,graph3076.png,"['g', 'notidanidan']"
0,graph3077.png,"['W', 'l', 'cymophobia']"
0,graph3078.png,"['azoparaffin', 'billywix', 'rugosities']"
0,graph3079.png,"['polyciliate', 'reassimilating', 'undersaturation', 'cooped']"
0,graph3080.png,"['x', 'underpin', 'dinky']"
0,graph3081.png,"['N', 'S', 'brachystegia']"
0,graph3082.png,"['K', 'skatoscopy', 'subaerated']"
0,graph3083.png,"['Q', 'a', 'treelike']"
0,graph3084.png,"['Q', 'disseizes']"
0,graph3085.png,"['m', 'zechins', 'uncolourable']"
0,graph3086.png,"['q', 'geratic', 'benzamido', 'microfilming']"
0,graph3087.png,"['P', 'monander', 'predrying', 'drawly']"
0,graph3088.png,"['x', 'martinez']"
0,graph3089.png,['becrust']
0,graph3090.png,"['f', 'h', 'pettygod', 'iberi']"
0,graph3091.png,"['d', 'ungainsayably']"
0,graph3092.png,"['Q', 'L', 'doctoral', 'lewisson']"
0,graph3093.png,['theorist']
0,graph3094.png,"['oftwhiles', 'daffiness']"
0,graph3095.png,"['faucal', 'obsecrating', 'northness']"
0,graph3096.png,['etherealised']
0,graph3097.png,"['p', 'C', 'dilacerated']"
0,graph3098.png,"['sigmoidal', 'mortised', 'intercondylar']"
0,graph3099.png,"['antilogical', 'displaceable', 'daggletailed']"
0,graph3100.png,"['X', 'J', 'nessus', 'noritic']"
0,graph3101.png,"['c', 'unvenerability', 'nongravitation']"
0,graph3102.png,['condone']
0,graph3103.png,"['l', 'h', 'outdrunk']"
0,graph3104.png,"['oversilent', 'weedish']"
0,graph3105.png,['preascertained']
0,graph3106.png,"['semisingle', 'xenobiology']"
0,graph3107.png,"['intercolumnation', 'unsounded', 'shakeress']"
0,graph3108.png,"['d', 'jenine', 'eumemorrhea']"
0,graph3109.png,"['pitressin', 'kpc', 'semiseptate']"
0,graph3110.png,['compluvia']
0,graph3111.png,['bichord']
0,graph3112.png,"['y', 'w', 'beglitter', 'vandalism']"
0,graph3113.png,"['l', 'nitrous', 'nonlucidness', 'limbmeal']"
0,graph3114.png,"['S', 'eppie', 'tomcat', 'truddo']"
0,graph3115.png,"['u', 'o', 'lignifying', 'absolvitory']"
0,graph3116.png,"['cheeping', 'carvers']"
0,graph3117.png,['stiffness']
0,graph3118.png,"['hardheartedness', 'vivific', 'tabis']"
0,graph3119.png,"['o', 'k', 'twinism']"
0,graph3120.png,['prenatal']
0,graph3121.png,['derequisition']
0,graph3122.png,"['D', 'acetonylidene', 'fossorial']"
0,graph3123.png,['volitant']
0,graph3124.png,"['z', 'cetic']"
0,graph3125.png,"['q', 'lactified']"
0,graph3126.png,"['hylactic', 'warmthless']"
0,graph3127.png,"['johnadreams', 'drainless', 'approx', 'grandmotherism']"
0,graph3128.png,"['S', 'I', 'H', 'chaldaism']"
0,graph3129.png,['chromism']
0,graph3130.png,"['nonconvective', 'cryptodynamic', 'outcorner']"
0,graph3131.png,['diplogangliate']
0,graph3132.png,"['palliate', 'antiadiaphorist']"
0,graph3133.png,"['V', 'lutecium', 'fling']"
0,graph3134.png,"['Q', 'rognons']"
0,graph3135.png,['subbing']
0,graph3136.png,"['z', 'mussulmanic', 'hemerocallis']"
0,graph3137.png,"['I', 'carbamine', 'misapply', 'comparatively']"
0,graph3138.png,"['A', 'bacchantes', 'nopalry']"
0,graph3139.png,"['yarl', 'dzeron', 'coequation', 'weedage']"
0,graph3140.png,['helming']
0,graph3141.png,"['U', 'superpositions', 'crepidomata']"
0,graph3142.png,"['flyblew', 'derotrematous']"
0,graph3143.png,"['quatrocentist', 'geissospermin']"
0,graph3144.png,"['k', 'J', 'gemitores']"
0,graph3145.png,['orchioplasty']
0,graph3146.png,['casziel']
0,graph3147.png,"['r', 'studys', 'tenfolds', 'massilian']"
0,graph3148.png,"['h', 'fairily']"
0,graph3149.png,"['m', 'renullification']"
0,graph3150.png,"['caruncle', 'murnival']"
0,graph3151.png,"['berated', 'puppis', 'dorsibranchiate']"
0,graph3152.png,"['assholes', 'contramarque', 'octachloride']"
0,graph3153.png,"['lymphostasis', 'sulfosilicide', 'kirklike', 'exegetist']"
0,graph3154.png,"['N', 'baublery']"
0,graph3155.png,"['hillbilly', 'congers', 'orthodiagonal']"
