,sample_name,legend,xmin,ymin,width,height
0,graph2738.png,"['derogations', 'outbuilds', 'overpensiveness']",138,172,117,47
0,graph2739.png,[],,,,
0,graph2740.png,"['quor', 'plimmed']",458,128,77,32
0,graph2741.png,[],,,,
0,graph2742.png,"['D', 'decrystallization', 'intermingled']",742,187,115,47
0,graph2743.png,"['O', 'noveletter', 'horrific', 'ghoulery']",766,227,85,62
0,graph2744.png,"['hope', 'monomyarian', 'daguerrean']",745,117,102,47
0,graph2745.png,['ankylurethria'],738,196,99,32
0,graph2746.png,"['perjuredly', 'surdent']",149,133,84,47
0,graph2747.png,"['arecaine', 'ornithogeographical', 'jingu', 'tariana']",718,211,133,77
0,graph2748.png,"['t', 'intrabiontic']",457,243,91,47
0,graph2749.png,"['B', 'hemimelus', 'unbloodily']",447,110,89,62
0,graph2750.png,"['b', 'T', 'consonantized', 'unissuable']",744,124,105,62
0,graph2751.png,"['j', 'timestamp']",772,183,87,47
0,graph2752.png,"['v', 'hyperinvolution', 'harquebuss']",447,114,111,62
0,graph2753.png,"['fustee', 'recruiter', 'churchified']",767,178,89,62
0,graph2754.png,"['strawberrylike', 'nutmegged', 'geeks', 'ermitophobia']",726,130,104,77
0,graph2755.png,"['e', 's', 'N', 'jamtland']",769,128,78,62
0,graph2756.png,['aesthetic'],448,127,80,32
0,graph2757.png,"['B', 'm', 'cooliman']",451,227,79,62
0,graph2758.png,[],,,,
0,graph2759.png,[],,,,
0,graph2760.png,"['a', 'd', 'm', 'multirotatory']",750,122,99,77
0,graph2761.png,['envy'],786,126,58,17
0,graph2762.png,"['synonomously', 'tungan']",152,126,105,32
0,graph2763.png,['overflowable'],737,141,97,17
0,graph2764.png,"['aceraceous', 'hammerheads', 'comade']",728,166,105,62
0,graph2765.png,"['nakoo', 'archinformer', 'alpinery', 'involucre']",746,210,98,77
0,graph2766.png,"['A', 'precommissural']",158,237,113,47
0,graph2767.png,"['x', 'resounds']",129,192,79,32
0,graph2768.png,"['B', 'x', 'combustibilities']",741,116,112,47
0,graph2769.png,"['z', 'R', 'E', 'fagottone']",443,130,82,62
0,graph2770.png,['polehead'],135,132,80,17
0,graph2771.png,"['toast', 'orodiagnosis', 'gouging', 'objicient']",743,176,96,62
0,graph2772.png,['champaign'],752,195,89,17
0,graph2773.png,['mythopoetic'],117,187,96,32
0,graph2774.png,"['aceologic', 'unfixing', 'unpermeant', 'gnatlike']",755,176,95,62
0,graph2775.png,"['E', 'I', 'locoman', 'deeply']",462,206,76,77
0,graph2776.png,"['c', 'unutilitarian', 'windowmaking', 'evangelisation']",140,135,108,62
0,graph2777.png,"['noncontributively', 'midparentage', 'yarthen', 'comedian']",433,139,120,77
0,graph2778.png,"['preimitative', 'eyehole']",123,193,94,47
0,graph2779.png,"['o', 'n', 'overcompetition', 'lupercalian']",147,128,114,62
0,graph2780.png,"['Z', 'schnorchel', 'underclassman']",733,246,109,47
0,graph2781.png,"['snubbiest', 'feminate']",131,179,82,47
0,graph2782.png,"['schottische', 'taciturnist']",744,179,90,32
0,graph2783.png,"['cessor', 'decagynous', 'reaffirmations']",150,119,103,47
0,graph2784.png,['grundified'],128,259,84,17
0,graph2785.png,['mezuzas'],139,273,77,17
0,graph2786.png,"['J', 'feretrum', 'coo']",455,116,77,47
0,graph2787.png,"['C', 'u', 'imperializing', 'promonarchy']",760,222,99,62
0,graph2788.png,"['N', 'Z', 'uricolytic']",453,129,79,47
0,graph2789.png,"['r', 'M', 'r', 'fosset']",786,160,65,77
0,graph2790.png,"['unabrogated', 'plantagenet', 'spraint']",430,238,97,47
0,graph2791.png,"['E', 'faujasite']",136,174,77,47
0,graph2792.png,[],,,,
0,graph2793.png,"['hollin', 'hierologist']",445,247,101,47
0,graph2794.png,"['t', 'thiogycolic', 'saoshyant', 'parodontia']",764,172,87,77
0,graph2795.png,"['E', 'P', 'wroken']",775,236,70,47
0,graph2796.png,['antitragi'],157,201,76,17
0,graph2797.png,"['labyrinthodon', 'goddaughters']",145,252,103,32
0,graph2798.png,"['V', 'bloodsuckers']",129,120,99,47
0,graph2799.png,"['X', 'bibacity', 'probanishment', 'linking']",133,214,109,77
0,graph2800.png,"['g', 'relabelled', 'epicuticular']",128,239,92,47
0,graph2801.png,"['stibonium', 'cabalas', 'rhynchocephala']",426,230,113,47
0,graph2802.png,"['methylase', 'unmeteorological', 'keewatin', 'dilogy']",145,220,120,62
0,graph2803.png,"['z', 'betimes', 'asyla']",762,168,74,62
0,graph2804.png,"['faire', 'oxanate']",149,182,74,32
0,graph2805.png,[],,,,
0,graph2806.png,"['A', 'oppositively']",149,120,94,32
0,graph2807.png,"['lathesmen', 'oligistic']",765,229,86,47
0,graph2808.png,"['P', 'k', 'hennish', 'hierocratical']",152,215,95,77
0,graph2809.png,"['Z', 'showmanry', 'inexpansive', 'unboring']",742,178,93,62
0,graph2810.png,['narghiles'],131,259,80,32
0,graph2811.png,"['S', 'coulage', 'rufopiceous']",458,135,92,47
0,graph2812.png,"['U', 'jutka', 'ecchymosed']",434,122,96,62
0,graph2813.png,"['P', 'R', 'hydranths', 'campusses']",765,167,89,77
0,graph2814.png,"['B', 'devily', 'foulnesses']",155,124,86,62
0,graph2815.png,['inexpressibility'],730,121,108,17
0,graph2816.png,"['F', 'rappee', 'quist']",161,233,69,47
0,graph2817.png,[],,,,
0,graph2818.png,['loggerheads'],752,191,95,32
0,graph2819.png,"['c', 'panhygrous', 'overgesticulated', 'turbith']",739,115,116,62
0,graph2820.png,"['I', 'utriculate', 'repawn']",154,174,82,62
0,graph2821.png,['leviticality'],768,272,85,17
0,graph2822.png,['windrows'],153,248,80,32
0,graph2823.png,"['S', 'restriction', 'prioristically', 'sluts']",456,219,95,77
0,graph2824.png,"['stratocrat', 'corodies', 'conflagrative', 'aliment']",153,212,99,77
0,graph2825.png,"['unchangeable', 'transitionary', 'methaqualone']",732,180,105,62
0,graph2826.png,"['heterometaboly', 'syntrophic', 'ebrious']",718,231,112,62
0,graph2827.png,"['Q', 'outvaunts', 'debagged']",747,172,84,62
0,graph2828.png,"['downstroke', 'remonstrative']",431,134,103,32
0,graph2829.png,['bootied'],780,193,71,32
0,graph2830.png,['forgery'],143,259,70,32
0,graph2831.png,['castano'],459,270,73,17
0,graph2832.png,[],,,,
0,graph2833.png,"['n', 'lycoperdoid', 'campanulales']",427,233,103,62
0,graph2834.png,"['sialis', 'statesman', 'smaragdite']",759,132,90,47
0,graph2835.png,"['underpriced', 'demophilism', 'capreolary', 'disproportionates']",727,179,120,62
0,graph2836.png,"['sauciest', 'hypostilbite', 'pisanite']",128,243,92,47
0,graph2837.png,"['B', 'y', 'geoparallelotropic']",423,229,123,47
0,graph2838.png,"['semimanufactures', 'misevaluate']",712,179,126,47
0,graph2839.png,"['R', 'Z', 'tarlatans', 'supercombination']",128,159,123,77
0,graph2840.png,['ungelatinizable'],748,127,110,32
0,graph2841.png,"['humilities', 'gypped']",149,126,83,32
0,graph2842.png,"['K', 'prescission', 'menarcheal', 'predirection']",743,227,93,62
0,graph2843.png,"['x', 'N', 'colonoscope']",749,226,95,62
0,graph2844.png,['intelligibility'],755,260,95,32
0,graph2845.png,"['h', 'italomania', 'unnation', 'strikers']",469,115,86,62
0,graph2846.png,['rattlers'],116,199,70,17
0,graph2847.png,[],,,,
0,graph2848.png,"['N', 'feta', 'polyaemic']",155,134,85,47
0,graph2849.png,"['m', 'disparager', 'fivepins']",142,214,87,62
0,graph2850.png,"['unrecalling', 'galvanometrical', 'plethorous']",736,138,114,62
0,graph2851.png,['nonsensically'],436,120,101,32
0,graph2852.png,['enjoyment'],137,187,87,17
0,graph2853.png,['spinster'],781,248,74,32
0,graph2854.png,"['u', 'F', 'i', 'antiphysically']",459,227,102,62
0,graph2855.png,['radiodating'],433,121,90,32
0,graph2856.png,['slanted'],764,268,71,17
0,graph2857.png,"['Q', 'gluishness']",756,198,86,32
0,graph2858.png,"['m', 'Z', 'ichthyopterygian', 'lecythidaceae']",155,183,118,62
0,graph2859.png,"['yattered', 'bezil']",763,141,76,47
0,graph2860.png,"['V', 'S', 'Z', 'unavoiding']",130,134,89,62
0,graph2861.png,"['supercorporation', 'titmarsh', 'forgivers']",163,237,118,47
0,graph2862.png,"['daydream', 'driverless']",134,236,84,47
0,graph2863.png,['ductilizing'],760,181,85,32
0,graph2864.png,"['a', 'periungual']",454,237,87,47
0,graph2865.png,['unmarbled'],744,134,88,32
0,graph2866.png,"['s', 'nibong']",119,119,68,32
0,graph2867.png,"['J', 'd', 'dedicating', 'sopranos']",770,121,86,77
0,graph2868.png,"['P', 'j', 'h', 'betas']",152,166,62,62
0,graph2869.png,"['Q', 'ciphony', 'trouty']",760,139,73,47
0,graph2870.png,['leucocytoblast'],754,263,106,17
0,graph2871.png,['birthbed'],762,181,76,32
0,graph2872.png,"['L', 'sulphonalism', 'ephebos']",448,135,99,62
0,graph2873.png,"['v', 'P', 'resmelt', 'predevised']",156,182,88,77
0,graph2874.png,"['C', 'x', 'jinsing']",776,129,67,47
0,graph2875.png,['corslets'],779,197,73,17
0,graph2876.png,"['uninnately', 'presubstitution']",434,122,109,47
0,graph2877.png,"['macerable', 'uppishly']",459,253,86,32
0,graph2878.png,['bantoid'],771,274,72,17
0,graph2879.png,"['I', 'H', 'hydroferricyanic']",156,120,114,47
0,graph2880.png,['lunger'],460,258,66,32
0,graph2881.png,"['irrecuperable', 'uncorroboratory', 'stemwares', 'defiling']",733,132,113,77
0,graph2882.png,"['smerking', 'tapises']",148,175,80,47
0,graph2883.png,"['heterodonta', 'deepfreezed', 'sheepshear']",128,232,95,62
0,graph2884.png,['litany'],776,255,62,32
0,graph2885.png,"['J', 'T', 'eroticizing']",744,134,85,47
0,graph2886.png,"['yamun', 'countenanced', 'scurrile']",449,122,104,62
0,graph2887.png,['espousement'],751,200,101,17
0,graph2888.png,"['halfheartedly', 'edgeboned']",155,261,100,32
0,graph2889.png,"['N', 'D', 'abevacuation', 'congressman']",735,160,101,77
0,graph2890.png,"['r', 'I', 'W', 'actinodermatitis']",744,134,115,77
0,graph2891.png,"['Y', 't', 'coxcombical']",142,134,95,62
0,graph2892.png,"['sartage', 'unjuvenile']",747,242,86,47
0,graph2893.png,"['p', 'A', 'samoyed', 'presider']",460,131,79,62
0,graph2894.png,['rummery'],134,190,80,32
0,graph2895.png,['interaxis'],777,186,77,32
0,graph2896.png,"['V', 'f', 'malleolar']",158,249,80,47
0,graph2897.png,[],,,,
0,graph2898.png,['agoraphobiac'],147,185,101,32
0,graph2899.png,"['x', 'unportrayed', 'washboards', 'chemonite']",136,146,95,62
0,graph2900.png,"['E', 'pronates']",154,126,78,47
0,graph2901.png,"['dalesman', 'beamwork']",132,118,86,32
0,graph2902.png,['abases'],777,259,73,32
0,graph2903.png,"['a', 'uraniferous', 'beduin', 'vouchment']",437,215,90,77
0,graph2904.png,"['f', 'L', 'weighmen', 'earwigginess']",755,176,99,62
0,graph2905.png,['zygnemaceae'],163,135,103,17
0,graph2906.png,"['W', 'N', 'mangeao']",459,121,80,47
0,graph2907.png,"['backsaws', 'carbonnieux', 'retreaded']",743,176,95,47
0,graph2908.png,"['unappealable', 'lacinious']",750,179,101,47
0,graph2909.png,['withholdable'],146,268,97,17
0,graph2910.png,"['skirted', 'verbene']",765,136,75,32
0,graph2911.png,"['T', 'roomed']",447,127,72,32
0,graph2912.png,"['pleurocentesis', 'sourwoods', 'evitate', 'tartarlike']",725,208,106,77
0,graph2913.png,"['L', 'twilight', 'spuddy', 'overcapitalization']",726,214,121,62
0,graph2914.png,"['e', 'hypersentimental', 'reinsures', 'apparentness']",443,137,121,62
0,graph2915.png,"['G', 'dalliances', 'spaught']",760,223,84,62
0,graph2916.png,['bechance'],771,113,82,32
0,graph2917.png,"['P', 'B', 'joceline', 'denotational']",757,186,96,62
0,graph2918.png,"['epichondrosis', 'chewbark', 'overcarking', 'introduces']",727,231,102,62
0,graph2919.png,"['I', 'V', 'kilorad']",789,183,68,62
0,graph2920.png,"['s', 'E', 'y', 'undichotomously']",739,209,118,77
0,graph2921.png,"['E', 'legislatorially']",736,182,100,32
0,graph2922.png,"['p', 'chavender', 'teachery']",748,182,86,62
0,graph2923.png,"['miscontinuance', 'crosshauling', 'vitrification', 'tribonema']",444,125,112,62
0,graph2924.png,['preeligibly'],130,123,86,32
0,graph2925.png,"['s', 'electrohorticulture', 'leashes']",441,234,125,47
0,graph2926.png,"['tangut', 'stratas']",474,233,69,47
0,graph2927.png,['habub'],779,251,66,32
0,graph2928.png,['duetting'],450,250,76,32
0,graph2929.png,"['q', 'botherheaded', 'typholysin', 'indice']",748,163,103,77
0,graph2930.png,"['canapes', 'agonising']",461,258,82,32
0,graph2931.png,['bratling'],142,263,73,17
0,graph2932.png,['demitrain'],760,185,82,32
0,graph2933.png,"['w', 'forelouper', 'inopercular']",438,130,90,62
0,graph2934.png,"['yttrocolumbite', 'tines', 'maltreatment']",140,117,106,47
0,graph2935.png,"['bedpans', 'antlerite']",746,179,77,47
0,graph2936.png,"['eponymic', 'nobis', 'peltifolious', 'becrust']",747,220,88,62
0,graph2937.png,"['mizzenmast', 'unroofing']",744,119,94,32
0,graph2938.png,"['y', 'h', 'volcanism', 'ballahoo']",154,118,84,62
0,graph2939.png,"['genioglossus', 'hepaticoenterostomy', 'chemolyze']",141,167,139,62
0,graph2940.png,['affluentness'],124,272,95,17
0,graph2941.png,['kelia'],137,133,57,17
0,graph2942.png,"['i', 'nilghaus']",451,245,76,47
0,graph2943.png,['semifinish'],116,118,84,17
0,graph2944.png,"['B', 'highhandedness', 'compatience']",444,125,115,47
0,graph2945.png,['platytrope'],759,261,85,17
0,graph2946.png,['monogenism'],759,203,98,17
0,graph2947.png,"['u', 'tholos']",768,258,64,32
0,graph2948.png,['acroteleutic'],134,192,92,17
0,graph2949.png,['geographically'],154,144,107,17
0,graph2950.png,[],,,,
0,graph2951.png,"['V', 'procommittee', 'massed']",742,125,103,47
0,graph2952.png,['actinomyxidiida'],735,124,112,32
0,graph2953.png,"['g', 'zoophagous']",132,140,93,32
0,graph2954.png,"['k', 'u', 'sheathier']",447,129,81,62
0,graph2955.png,"['nonforbearingly', 'hyperboloidal', 'spermatin', 'macaglia']",734,127,112,77
0,graph2956.png,"['p', 'v', 'h', 'integrand']",150,126,82,62
0,graph2957.png,"['W', 'trailblazing', 'reindebtedness']",740,181,110,47
0,graph2958.png,['beefish'],133,189,70,32
0,graph2959.png,"['lexicographically', 'thermonasty', 'perorative']",729,193,117,47
0,graph2960.png,"['sensize', 'eluviates']",452,248,85,47
0,graph2961.png,[],,,,
0,graph2962.png,['phyllaries'],458,123,82,17
0,graph2963.png,['darwinize'],143,197,81,17
0,graph2964.png,['wardwite'],765,275,79,17
0,graph2965.png,['encode'],781,189,70,17
0,graph2966.png,['autocarpian'],748,270,93,17
0,graph2967.png,"['Z', 'k', 'C', 'brokenheartedness']",155,121,129,77
0,graph2968.png,"['bontequagga', 'manhunts', 'hydranth']",436,222,99,62
0,graph2969.png,"['t', 'vastities', 'waive', 'pardoning']",138,170,84,62
0,graph2970.png,['supercarbonate'],718,191,112,32
0,graph2971.png,"['d', 'D', 'knittings', 'heraldess']",157,179,82,62
0,graph2972.png,"['Q', 'z', 'brouillon']",780,134,77,47
0,graph2973.png,"['d', 's', 'moneral', 'phonocamptic']",744,124,104,77
0,graph2974.png,"['f', 'S', 'y', 'menhir']",150,165,74,77
0,graph2975.png,"['unretinued', 'cynorrhoda']",751,243,90,47
0,graph2976.png,"['K', 'pessimistic', 'atraumatic']",151,230,89,62
0,graph2977.png,"['infracostalis', 'tightknit']",439,121,94,47
0,graph2978.png,"['R', 'e', 'R', 'unapologetic']",760,168,98,77
0,graph2979.png,"['O', 'credensive', 'gradientia']",149,178,88,47
0,graph2980.png,"['A', 'hemodrometer', 'dianite']",732,222,107,62
0,graph2981.png,"['f', 'upsurge', 'fidos']",772,174,74,62
0,graph2982.png,"['M', 'u', 'minders']",764,242,74,47
0,graph2983.png,['schistic'],139,266,71,17
0,graph2984.png,"['I', 'unprocure']",152,192,84,32
0,graph2985.png,['spaying'],770,192,73,17
0,graph2986.png,['almight'],133,137,72,32
0,graph2987.png,"['k', 'desire']",158,229,64,47
0,graph2988.png,"['H', 'rostrulum']",128,234,82,47
0,graph2989.png,"['kallege', 'rashes']",780,264,70,32
0,graph2990.png,"['d', 'i', 'hemmers']",148,163,81,62
0,graph2991.png,"['wary', 'temporizingly', 'slaunchways']",430,121,101,62
0,graph2992.png,"['v', 'worship', 'unatrophied']",129,134,94,47
0,graph2993.png,"['C', 'Z', 'scullions']",756,179,77,47
0,graph2994.png,"['beanfest', 'increasedly']",742,120,110,47
0,graph2995.png,"['n', 'prohibitive', 'cabinetmake', 'camisadoes']",746,114,98,77
0,graph2996.png,"['D', 'G', 'nonstimulative', 'polyadenous']",441,117,108,77
0,graph2997.png,['erythremomelalgia'],714,271,127,17
0,graph2998.png,"['T', 'tubaphone']",742,195,88,32
0,graph2999.png,['joiner'],475,250,62,32
0,graph3000.png,['baileys'],138,201,69,17
0,graph3001.png,['freshest'],131,123,74,17
0,graph3002.png,"['t', 'B', 'caudices', 'allerion']",148,126,78,62
0,graph3003.png,"['twilled', 'unanticipation', 'dawdler']",752,124,105,47
0,graph3004.png,"['reflexing', 'ethmoiditis']",146,124,89,47
0,graph3005.png,"['caribe', 'semidemented']",721,255,108,32
0,graph3006.png,"['f', 'c', 'monoculture']",454,223,96,62
0,graph3007.png,"['e', 'sergedusoy', 'adamic']",766,122,91,47
0,graph3008.png,"['jowlier', 'expostulated', 'litter', 'goldney']",737,156,98,77
0,graph3009.png,['launches'],155,201,79,32
0,graph3010.png,"['ironmongery', 'steelbow', 'centrolecithal']",746,184,101,62
0,graph3011.png,"['metalware', 'zapotecan']",465,142,86,32
0,graph3012.png,[],,,,
0,graph3013.png,"['E', 'typhomalarial', 'amorist', 'physiopsychic']",142,124,103,77
0,graph3014.png,"['X', 'stampless']",759,179,84,47
0,graph3015.png,"['unforeknown', 'bellbinder']",448,141,98,32
0,graph3016.png,"['E', 'thermodynam', 'radioscopical']",149,162,104,62
0,graph3017.png,"['M', 'vibracula']",455,121,80,32
0,graph3018.png,"['K', 'clumproot', 'roved', 'theriac']",749,125,84,77
0,graph3019.png,[],,,,
0,graph3020.png,"['vinegarist', 'holocaustic']",765,120,90,47
0,graph3021.png,"['F', 'X', 'emuscation']",754,124,92,62
0,graph3022.png,"['j', 'S', 'poetastry']",773,185,81,47
0,graph3023.png,"['procellose', 'unprelatical']",740,190,93,32
0,graph3024.png,"['gluck', 'oblasts']",457,124,70,47
0,graph3025.png,"['G', 'catechistic']",128,177,87,47
0,graph3026.png,"['f', 'u', 'k', 'superobligation']",711,170,110,77
0,graph3027.png,"['glossopalatinus', 'adnascence', 'unrecurring']",426,125,111,47
0,graph3028.png,['thalassinoid'],754,193,93,32
0,graph3029.png,['arienzo'],780,193,70,17
0,graph3030.png,"['p', 'barracoutas']",435,128,93,32
0,graph3031.png,"['coacervating', 'cyanole']",141,247,98,47
0,graph3032.png,"['r', 'highheartedly', 'pointways']",436,143,103,62
0,graph3033.png,"['p', 'heterodontidae']",745,126,109,47
0,graph3034.png,"['c', 'celandines']",140,139,87,32
0,graph3035.png,"['w', 'latinized', 'dipartite', 'monumentalize']",446,114,111,77
0,graph3036.png,"['v', 'R', 'Y', 'unmemoired']",735,164,97,77
0,graph3037.png,[],,,,
0,graph3038.png,"['blamer', 'baggily', 'womble', 'suba']",119,110,73,62
0,graph3039.png,"['windowshade', 'overbait', 'armilla']",438,225,101,62
0,graph3040.png,"['F', 'emyd', 'franticly', 'betanaphthol']",447,214,100,62
0,graph3041.png,[],,,,
0,graph3042.png,"['C', 'A', 'androgonium']",153,238,99,47
0,graph3043.png,"['chumpivilca', 'nonprocessional', 'danes', 'perigonal']",154,227,114,62
0,graph3044.png,['friezes'],132,264,67,32
0,graph3045.png,"['k', 'twyhynde', 'overprolixness', 'pyrope']",727,206,106,77
0,graph3046.png,"['U', 'yirn']",798,253,53,32
0,graph3047.png,['haldu'],130,205,62,17
0,graph3048.png,"['I', 'O', 'tartan']",472,246,65,47
0,graph3049.png,[],,,,
0,graph3050.png,"['pneumococci', 'replevy', 'resistiveness']",449,132,99,62
0,graph3051.png,"['j', 'bigoniac', 'pastures', 'sensationalized']",142,166,110,77
0,graph3052.png,['acidoproteolytic'],745,195,113,32
0,graph3053.png,"['bourgeoisify', 'civie']",761,257,94,32
0,graph3054.png,"['incuse', 'sorance']",146,133,73,32
0,graph3055.png,"['pithecometric', 'upside', 'marrube']",140,178,102,62
0,graph3056.png,"['E', 'psychorhythm', 'prechart']",746,229,105,47
0,graph3057.png,"['K', 'disamenity', 'porthors', 'nonconfession']",744,164,105,77
0,graph3058.png,"['t', 'Z', 'gastrodermal', 'dramme']",448,132,100,77
0,graph3059.png,"['puddling', 'agglutinogen', 'holotonic', 'pterographer']",144,233,99,62
0,graph3060.png,['peelings'],446,274,76,17
0,graph3061.png,"['awfulness', 'demolisher', 'toryize', 'electral']",751,126,89,77
0,graph3062.png,"['quinitol', 'naturedly', 'bangster']",446,123,81,47
0,graph3063.png,"['h', 'T', 'favuses']",766,174,72,62
0,graph3064.png,"['boccaro', 'towboat']",762,178,74,32
0,graph3065.png,"['Q', 'bicipitous', 'boanthropy']",164,133,91,62
0,graph3066.png,"['c', 'ons']",465,131,52,47
0,graph3067.png,"['dispiriting', 'bundling']",156,129,83,47
0,graph3068.png,"['i', 'e', 'overmatch']",141,182,87,47
0,graph3069.png,[],,,,
0,graph3070.png,['apostaxis'],141,276,81,17
0,graph3071.png,"['I', 'cleanhandedness']",126,126,120,32
0,graph3072.png,"['developedness', 'rhodanine']",738,142,108,47
0,graph3073.png,"['Q', 'attendees', 'nonmetaphoric']",728,221,109,62
0,graph3074.png,"['intimacy', 'evaginable']",454,124,88,32
0,graph3075.png,"['R', 'b', 'F', 'amplifies']",755,138,79,62
0,graph3076.png,[],,,,
0,graph3077.png,['burthen'],451,260,73,17
0,graph3078.png,[],,,,
0,graph3079.png,['antiphagocytic'],150,267,107,17
0,graph3080.png,"['uncraving', 'vaccinations', 'stooged', 'prevetoed']",756,125,96,62
0,graph3081.png,"['N', 'prelibation']",770,120,87,47
0,graph3082.png,"['Y', 'equalizes']",142,249,81,32
0,graph3083.png,"['takamaka', 'majors', 'subprograms', 'sandastros']",744,220,99,62
0,graph3084.png,"['T', 'n', 'europeanly']",435,125,89,62
0,graph3085.png,"['f', 'misogynous']",761,125,93,47
0,graph3086.png,"['x', 'laparosalpingotomy', 'decompression']",710,230,131,62
0,graph3087.png,"['q', 'opinicus']",768,180,75,32
0,graph3088.png,"['exsibilate', 'unwrestedly', 'midgard', 'lymphangiitis']",755,223,101,62
0,graph3089.png,['vivisector'],776,125,82,32
0,graph3090.png,['raffaelesque'],454,265,96,17
0,graph3091.png,['humbuggery'],746,133,97,17
0,graph3092.png,"['w', 'ionicities', 'narciscissi']",449,230,93,62
0,graph3093.png,['gastrocatarrhal'],732,131,109,17
0,graph3094.png,['overdrily'],754,188,77,32
0,graph3095.png,['diglyphic'],129,278,79,17
0,graph3096.png,"['Q', 'g', 'x', 'triquetrum']",454,214,87,77
0,graph3097.png,"['q', 'L', 'sinapin']",143,129,73,62
0,graph3098.png,['reactively'],133,135,83,32
0,graph3099.png,['sympathize'],750,125,91,17
0,graph3100.png,['cosuggestion'],442,139,99,32
0,graph3101.png,['reprepare'],442,276,82,17
0,graph3102.png,"['H', 'vituperatively', 'frontispieces', 'badgerweed']",458,233,102,62
0,graph3103.png,"['uplinking', 'lassoes']",762,190,80,32
0,graph3104.png,"['S', 'aircoach']",138,197,84,47
0,graph3105.png,"['temnospondylous', 'reaper', 'unhilariousness']",709,182,121,62
0,graph3106.png,"['H', 'epicuticular']",147,184,92,47
0,graph3107.png,[],,,,
0,graph3108.png,"['I', 'h', 'm', 'emblemize']",758,169,94,77
0,graph3109.png,['genitourinary'],425,253,100,32
0,graph3110.png,"['o', 'hormism', 'icterine', 'khutba']",440,126,77,77
0,graph3111.png,['funambuloes'],456,271,98,17
0,graph3112.png,"['preabsorb', 'cauked']",770,145,84,32
0,graph3113.png,"['e', 'E', 'u', 'mythogenesis']",147,233,103,62
0,graph3114.png,"['T', 'overcondensed']",135,257,109,32
0,graph3115.png,"['w', 'acropoleis']",752,191,84,32
0,graph3116.png,['vender'],140,133,69,17
0,graph3117.png,"['sentience', 'polista']",774,253,82,32
0,graph3118.png,"['y', 'rubasses']",442,261,78,32
0,graph3119.png,"['l', 'physician', 'unmitigatedly']",145,137,103,62
0,graph3120.png,"['R', 'p', 'blephariglottis']",734,190,105,47
0,graph3121.png,"['F', 'spin', 'ambuscadoed', 'tinged']",147,141,103,62
0,graph3122.png,"['N', 'K', 'W', 'synapsidan']",761,131,90,77
0,graph3123.png,['inquisitorship'],750,180,101,32
0,graph3124.png,"['T', 'nereidiform']",454,122,91,32
0,graph3125.png,"['R', 'homopetalous']",140,179,104,47
0,graph3126.png,"['h', 'v', 'brought', 'bowge']",770,124,73,77
0,graph3127.png,"['e', 'billycans', 'wicken']",775,229,78,62
0,graph3128.png,"['m', 'antiracing', 'nonspeaking', 'garblers']",749,118,97,77
0,graph3129.png,"['ethylates', 'abdiel', 'constantinian']",428,134,101,47
0,graph3130.png,"['T', 'deradelphus', 'incameration']",154,170,99,62
0,graph3131.png,"['F', 'kibsey']",785,132,66,32
0,graph3132.png,"['microzoaria', 'hysterolaparotomy']",713,131,127,47
0,graph3133.png,"['o', 'berat']",140,251,61,32
0,graph3134.png,"['J', 'unsequestered', 'tarman', 'sanserifs']",724,218,107,62
0,graph3135.png,"['E', 'adamantoid']",116,244,93,32
0,graph3136.png,"['subchondral', 'intendancy']",735,141,95,32
0,graph3137.png,['yearling'],779,186,74,32
0,graph3138.png,['gypsology'],449,264,84,32
0,graph3139.png,['hypercalcemia'],440,126,106,17
0,graph3140.png,"['r', 'quillet']",132,235,65,47
0,graph3141.png,"['t', 'curlycues', 'enargite']",133,247,81,47
0,graph3142.png,"['L', 'reviolated', 'soral']",150,135,83,47
0,graph3143.png,"['G', 'contemplated', 'walpurgite']",447,243,102,47
0,graph3144.png,"['shaiva', 'lituoloid']",144,174,74,47
0,graph3145.png,"['S', 'H', 'chicalote']",772,248,79,47
0,graph3146.png,"['i', 'fator', 'sarcolyte', 'underfrock']",746,168,87,77
0,graph3147.png,['paternoster'],738,196,92,17
0,graph3148.png,"['D', 'R', 'V', 'telecommunications']",721,131,134,62
0,graph3149.png,"['l', 'lochy', 'neoteny']",757,246,75,47
0,graph3150.png,"['A', 'A', 'pantagruelistical', 'spencer']",439,126,117,77
0,graph3151.png,"['Q', 'bucketmaking']",737,192,104,32
0,graph3152.png,"['fusk', 'excusal']",154,232,72,47
0,graph3153.png,"['U', 'academics', 'premeasured', 'decompensated']",726,171,113,62
0,graph3154.png,[],,,,
0,graph3155.png,"['k', 'l', 'ateliotic']",128,122,74,47
0,graph3156.png,"['n', 'pseudopolitic', 'hoplites', 'constantly']",143,199,100,77
0,graph3157.png,['salpingomalleus'],131,192,114,17
0,graph3158.png,['palayan'],444,132,74,17
0,graph3159.png,"['q', 'M', 'chauffeuring']",739,176,97,62
0,graph3160.png,['garnishments'],429,263,102,32
0,graph3161.png,"['w', 'T', 'disclosable']",156,233,89,47
0,graph3162.png,"['untemperamental', 'gownsman', 'slivered', 'repulseproof']",709,168,123,62
0,graph3163.png,"['nontheocratically', 'overtaxation', 'spotlessness']",737,123,120,47
0,graph3164.png,['antiphonical'],757,120,95,32
0,graph3165.png,"['L', 'pseudobia']",448,252,85,32
0,graph3166.png,"['A', 'ammonia', 'install']",155,242,80,47
