,sample_name,legend,xmin,ymin,width,height
0,graph1955.png,['piscators'],635,43,79,17
0,graph1956.png,"['X', 'luxuriated', 'oconnell']",630,137,84,47
0,graph1957.png,"['i', 'g', 'tactics']",647,130,67,62
0,graph1958.png,"['c', 'brickhood', 'proauction']",627,43,87,47
0,graph1959.png,"['somnolencies', 'touchous', 'illustrator']",359,43,101,47
0,graph1960.png,"['n', 'U', 'hypermetrope']",610,43,104,62
0,graph1961.png,['ringleader'],630,145,85,32
0,graph1962.png,"['m', 'V', 'L', 'outcurves']","[-35.         -33.57142857 -32.14285714 -30.71428571 -29.28571429
 -27.85714286 -26.42857143 -25.         -23.57142857 -22.14285714
 -20.71428571 -19.28571429 -17.85714286 -16.42857143 -15.
 -13.57142857 -12.14285714 -10.71428571  -9.28571429  -7.85714286
  -6.42857143  -5.          -3.57142857  -2.14285714  -0.71428571
   0.71428571   2.14285714   3.57142857   5.           6.42857143
   7.85714286   9.28571429  10.71428571  12.14285714  13.57142857
  15.          16.42857143  17.85714286  19.28571429  20.71428571
  22.14285714  23.57142857  25.          26.42857143  27.85714286
  29.28571429  30.71428571  32.14285714  33.57142857  35.        ]","[ 5.          5.20408163  5.40816327  5.6122449   5.81632653  6.02040816
  6.2244898   6.42857143  6.63265306  6.83673469  7.04081633  7.24489796
  7.44897959  7.65306122  7.85714286  8.06122449  8.26530612  8.46938776
  8.67346939  8.87755102  9.08163265  9.28571429  9.48979592  9.69387755
  9.89795918 10.10204082 10.30612245 10.51020408 10.71428571 10.91836735
 11.12244898 11.32653061 11.53061224 11.73469388 11.93877551 12.14285714
 12.34693878 12.55102041 12.75510204 12.95918367 13.16326531 13.36734694
 13.57142857 13.7755102  13.97959184 14.18367347 14.3877551  14.59183673
 14.79591837 15.        ]",85,32
0,graph1963.png,"['nonfatally', 'kittling', 'trypan', 'ectocarpous']",104,43,95,77
0,graph1964.png,"['k', 'laquear']",643,145,72,32
0,graph1965.png,['dead'],"[-15.         -14.3877551  -13.7755102  -13.16326531 -12.55102041
 -11.93877551 -11.32653061 -10.71428571 -10.10204082  -9.48979592
  -8.87755102  -8.26530612  -7.65306122  -7.04081633  -6.42857143
  -5.81632653  -5.20408163  -4.59183673  -3.97959184  -3.36734694
  -2.75510204  -2.14285714  -1.53061224  -0.91836735  -0.30612245
   0.30612245   0.91836735   1.53061224   2.14285714   2.75510204
   3.36734694   3.97959184   4.59183673   5.20408163   5.81632653
   6.42857143   7.04081633   7.65306122   8.26530612   8.87755102
   9.48979592  10.10204082  10.71428571  11.32653061  11.93877551
  12.55102041  13.16326531  13.7755102   14.3877551   15.        ]","[ 1.          1.20408163  1.40816327  1.6122449   1.81632653  2.02040816
  2.2244898   2.42857143  2.63265306  2.83673469  3.04081633  3.24489796
  3.44897959  3.65306122  3.85714286  4.06122449  4.26530612  4.46938776
  4.67346939  4.87755102  5.08163265  5.28571429  5.48979592  5.69387755
  5.89795918  6.10204082  6.30612245  6.51020408  6.71428571  6.91836735
  7.12244898  7.32653061  7.53061224  7.73469388  7.93877551  8.14285714
  8.34693878  8.55102041  8.75510204  8.95918367  9.16326531  9.36734694
  9.57142857  9.7755102   9.97959184 10.18367347 10.3877551  10.59183673
 10.79591837 11.        ]",72,32
0,graph1966.png,"['H', 'crepidula', 'unhuddled']",628,137,87,47
0,graph1967.png,"['undelved', 'giantize', 'seriplane', 'checkerbellies']",104,202,104,77
0,graph1968.png,"['fratry', 'repursued']",630,43,84,32
0,graph1969.png,['countersuit'],624,43,90,32
0,graph1970.png,['askoi'],655,145,60,32
0,graph1971.png,['murderee'],104,43,82,17
0,graph1972.png,"['h', 'B', 'breezier', 'altogether']",629,217,85,62
0,graph1973.png,"['benzophosphinic', 'inagile', 'tear', 'genetically']",597,130,117,62
0,graph1974.png,"['likelihead', 'teacarts']",104,43,81,47
0,graph1975.png,"['S', 'ventriculography']",350,232,118,47
0,graph1976.png,"['Y', 'compulsives', 'deaness']",619,43,95,62
0,graph1977.png,"['Z', 'lipovaccine', 'platefuls', 'incongealable']",611,43,103,77
0,graph1978.png,['arthrolithiasis'],613,145,102,32
0,graph1979.png,"['anomorhomboidal', 'unvantaged', 'aquiclude', 'nostocs']",348,202,123,77
0,graph1980.png,"['Y', 'c', 'D', 'credentialed']",104,130,96,62
0,graph1981.png,"['f', 's', 'L', 'stonecrop']",104,122,83,77
0,graph1982.png,['zolaistic'],104,43,74,17
0,graph1983.png,"['vellosine', 'thermels', 'livers']",104,217,78,62
0,graph1984.png,"['actinical', 'anisopogonous', 'presuspiciously']",104,137,110,47
0,graph1985.png,"['o', 'N', 'astuciously', 'siderographer']",611,130,103,62
0,graph1986.png,"['sexagesimally', 'jacht', 'bivoltine']",104,232,104,47
0,graph1987.png,"['j', 'a', 'lipotropin']",104,137,81,47
0,graph1988.png,"['tipuloid', 'reducement']",621,43,94,47
0,graph1989.png,"['l', 'M', 'z', 'gonofs']",104,122,67,77
0,graph1990.png,['semblant'],"[-5.         -4.79591837 -4.59183673 -4.3877551  -4.18367347 -3.97959184
 -3.7755102  -3.57142857 -3.36734694 -3.16326531 -2.95918367 -2.75510204
 -2.55102041 -2.34693878 -2.14285714 -1.93877551 -1.73469388 -1.53061224
 -1.32653061 -1.12244898 -0.91836735 -0.71428571 -0.51020408 -0.30612245
 -0.10204082  0.10204082  0.30612245  0.51020408  0.71428571  0.91836735
  1.12244898  1.32653061  1.53061224  1.73469388  1.93877551  2.14285714
  2.34693878  2.55102041  2.75510204  2.95918367  3.16326531  3.36734694
  3.57142857  3.7755102   3.97959184  4.18367347  4.3877551   4.59183673
  4.79591837  5.        ]","[-2.         -1.79591837 -1.59183673 -1.3877551  -1.18367347 -0.97959184
 -0.7755102  -0.57142857 -0.36734694 -0.16326531  0.04081633  0.24489796
  0.44897959  0.65306122  0.85714286  1.06122449  1.26530612  1.46938776
  1.67346939  1.87755102  2.08163265  2.28571429  2.48979592  2.69387755
  2.89795918  3.10204082  3.30612245  3.51020408  3.71428571  3.91836735
  4.12244898  4.32653061  4.53061224  4.73469388  4.93877551  5.14285714
  5.34693878  5.55102041  5.75510204  5.95918367  6.16326531  6.36734694
  6.57142857  6.7755102   6.97959184  7.18367347  7.3877551   7.59183673
  7.79591837  8.        ]",67,77
0,graph1991.png,"['B', 'I', 'c', 'usurpedly']",104,217,83,62
0,graph1992.png,"['c', 'J', 'y', 'stealing']",104,122,73,77
0,graph1993.png,"['N', 'copaline']","[-35.         -33.57142857 -32.14285714 -30.71428571 -29.28571429
 -27.85714286 -26.42857143 -25.         -23.57142857 -22.14285714
 -20.71428571 -19.28571429 -17.85714286 -16.42857143 -15.
 -13.57142857 -12.14285714 -10.71428571  -9.28571429  -7.85714286
  -6.42857143  -5.          -3.57142857  -2.14285714  -0.71428571
   0.71428571   2.14285714   3.57142857   5.           6.42857143
   7.85714286   9.28571429  10.71428571  12.14285714  13.57142857
  15.          16.42857143  17.85714286  19.28571429  20.71428571
  22.14285714  23.57142857  25.          26.42857143  27.85714286
  29.28571429  30.71428571  32.14285714  33.57142857  35.        ]","[-3.         -2.79591837 -2.59183673 -2.3877551  -2.18367347 -1.97959184
 -1.7755102  -1.57142857 -1.36734694 -1.16326531 -0.95918367 -0.75510204
 -0.55102041 -0.34693878 -0.14285714  0.06122449  0.26530612  0.46938776
  0.67346939  0.87755102  1.08163265  1.28571429  1.48979592  1.69387755
  1.89795918  2.10204082  2.30612245  2.51020408  2.71428571  2.91836735
  3.12244898  3.32653061  3.53061224  3.73469388  3.93877551  4.14285714
  4.34693878  4.55102041  4.75510204  4.95918367  5.16326531  5.36734694
  5.57142857  5.7755102   5.97959184  6.18367347  6.3877551   6.59183673
  6.79591837  7.        ]",73,77
0,graph1994.png,['forcelessness'],614,43,100,32
0,graph1995.png,['mixtures'],371,43,78,17
0,graph1996.png,"['overdiffusion', 'flyspecks']",360,247,98,32
0,graph1997.png,"['G', 'i', 'subtersensuous', 'innerness']",602,130,112,62
0,graph1998.png,"['i', 'sprightliest', 'swooner', 'faceup']","[-0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0.
 -0. -0. -0. -0. -0. -0. -0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]","[ 4.          4.20408163  4.40816327  4.6122449   4.81632653  5.02040816
  5.2244898   5.42857143  5.63265306  5.83673469  6.04081633  6.24489796
  6.44897959  6.65306122  6.85714286  7.06122449  7.26530612  7.46938776
  7.67346939  7.87755102  8.08163265  8.28571429  8.48979592  8.69387755
  8.89795918  9.10204082  9.30612245  9.51020408  9.71428571  9.91836735
 10.12244898 10.32653061 10.53061224 10.73469388 10.93877551 11.14285714
 11.34693878 11.55102041 11.75510204 11.95918367 12.16326531 12.36734694
 12.57142857 12.7755102  12.97959184 13.18367347 13.3877551  13.59183673
 13.79591837 14.        ]",112,62
0,graph1999.png,"['depictured', 'peakless']",104,232,87,47
0,graph2000.png,"['E', 'doob', 'quiinaceous', 'restorationer']",616,43,98,62
0,graph2001.png,"['tintless', 'duplication', 'nationalizations']",602,137,112,47
0,graph2002.png,"['v', 'nonclarification', 'leaves']",354,43,110,47
0,graph2003.png,['artar'],648,145,66,32
0,graph2004.png,['hegumens'],628,43,86,17
0,graph2005.png,"['S', 'I', 'overhurried', 'circumpolygon']",104,43,106,77
0,graph2006.png,"['F', 'perspired']",369,43,81,47
0,graph2007.png,['regrafts'],"[ 35.          33.57142857  32.14285714  30.71428571  29.28571429
  27.85714286  26.42857143  25.          23.57142857  22.14285714
  20.71428571  19.28571429  17.85714286  16.42857143  15.
  13.57142857  12.14285714  10.71428571   9.28571429   7.85714286
   6.42857143   5.           3.57142857   2.14285714   0.71428571
  -0.71428571  -2.14285714  -3.57142857  -5.          -6.42857143
  -7.85714286  -9.28571429 -10.71428571 -12.14285714 -13.57142857
 -15.         -16.42857143 -17.85714286 -19.28571429 -20.71428571
 -22.14285714 -23.57142857 -25.         -26.42857143 -27.85714286
 -29.28571429 -30.71428571 -32.14285714 -33.57142857 -35.        ]","[ 0.          0.20408163  0.40816327  0.6122449   0.81632653  1.02040816
  1.2244898   1.42857143  1.63265306  1.83673469  2.04081633  2.24489796
  2.44897959  2.65306122  2.85714286  3.06122449  3.26530612  3.46938776
  3.67346939  3.87755102  4.08163265  4.28571429  4.48979592  4.69387755
  4.89795918  5.10204082  5.30612245  5.51020408  5.71428571  5.91836735
  6.12244898  6.32653061  6.53061224  6.73469388  6.93877551  7.14285714
  7.34693878  7.55102041  7.75510204  7.95918367  8.16326531  8.36734694
  8.57142857  8.7755102   8.97959184  9.18367347  9.3877551   9.59183673
  9.79591837 10.        ]",81,47
0,graph2008.png,"['augmentedly', 'neckline', 'reforsake']",615,43,99,62
0,graph2009.png,"['R', 'K', 'diadema']",371,43,77,47
0,graph2010.png,"['X', 'vernalizes', 'placodermoid']",613,137,101,47
0,graph2011.png,['coregnancy'],104,262,91,17
0,graph2012.png,['holophyte'],631,145,83,32
0,graph2013.png,"['lithium', 'cistrons']",373,43,73,32
0,graph2014.png,"['p', 'H', 'digested']",104,130,77,62
0,graph2015.png,"['beading', 'oxyluminescent', 'postdate']","[ 45.          43.16326531  41.32653061  39.48979592  37.65306122
  35.81632653  33.97959184  32.14285714  30.30612245  28.46938776
  26.63265306  24.79591837  22.95918367  21.12244898  19.28571429
  17.44897959  15.6122449   13.7755102   11.93877551  10.10204082
   8.26530612   6.42857143   4.59183673   2.75510204   0.91836735
  -0.91836735  -2.75510204  -4.59183673  -6.42857143  -8.26530612
 -10.10204082 -11.93877551 -13.7755102  -15.6122449  -17.44897959
 -19.28571429 -21.12244898 -22.95918367 -24.79591837 -26.63265306
 -28.46938776 -30.30612245 -32.14285714 -33.97959184 -35.81632653
 -37.65306122 -39.48979592 -41.32653061 -43.16326531 -45.        ]","[ 5.          5.20408163  5.40816327  5.6122449   5.81632653  6.02040816
  6.2244898   6.42857143  6.63265306  6.83673469  7.04081633  7.24489796
  7.44897959  7.65306122  7.85714286  8.06122449  8.26530612  8.46938776
  8.67346939  8.87755102  9.08163265  9.28571429  9.48979592  9.69387755
  9.89795918 10.10204082 10.30612245 10.51020408 10.71428571 10.91836735
 11.12244898 11.32653061 11.53061224 11.73469388 11.93877551 12.14285714
 12.34693878 12.55102041 12.75510204 12.95918367 13.16326531 13.36734694
 13.57142857 13.7755102  13.97959184 14.18367347 14.3877551  14.59183673
 14.79591837 15.        ]",77,62
0,graph2016.png,"['vivisectionally', 'terraquedus', 'pelon']",610,137,104,47
0,graph2017.png,"['resinates', 'reelable', 'feedwater', 'mortarless']",627,122,87,77
0,graph2018.png,"['V', 'stylidium', 'crumpling']",630,137,84,47
0,graph2019.png,"['repealer', 'brickbatting', 'mangeiest']",104,232,94,47
0,graph2020.png,"['B', 'tim']",642,137,72,47
0,graph2021.png,"['clead', 'airbills', 'scythestone', 'murray']",620,43,94,62
0,graph2022.png,"['tribular', 'antiphrastically', 'quadricycle', 'confrication']",354,43,110,77
0,graph2023.png,"['cophouse', 'macrauchene', 'postphthisic', 'raghouse']",104,43,102,77
0,graph2024.png,"['S', 'w', 'hoovey', 'berloque']",104,43,78,62
0,graph2025.png,"['l', 'hermitess']",631,43,83,32
0,graph2026.png,['protonymph'],"[ 25.          23.97959184  22.95918367  21.93877551  20.91836735
  19.89795918  18.87755102  17.85714286  16.83673469  15.81632653
  14.79591837  13.7755102   12.75510204  11.73469388  10.71428571
   9.69387755   8.67346939   7.65306122   6.63265306   5.6122449
   4.59183673   3.57142857   2.55102041   1.53061224   0.51020408
  -0.51020408  -1.53061224  -2.55102041  -3.57142857  -4.59183673
  -5.6122449   -6.63265306  -7.65306122  -8.67346939  -9.69387755
 -10.71428571 -11.73469388 -12.75510204 -13.7755102  -14.79591837
 -15.81632653 -16.83673469 -17.85714286 -18.87755102 -19.89795918
 -20.91836735 -21.93877551 -22.95918367 -23.97959184 -25.        ]","[ 0.          0.20408163  0.40816327  0.6122449   0.81632653  1.02040816
  1.2244898   1.42857143  1.63265306  1.83673469  2.04081633  2.24489796
  2.44897959  2.65306122  2.85714286  3.06122449  3.26530612  3.46938776
  3.67346939  3.87755102  4.08163265  4.28571429  4.48979592  4.69387755
  4.89795918  5.10204082  5.30612245  5.51020408  5.71428571  5.91836735
  6.12244898  6.32653061  6.53061224  6.73469388  6.93877551  7.14285714
  7.34693878  7.55102041  7.75510204  7.95918367  8.16326531  8.36734694
  8.57142857  8.7755102   8.97959184  9.18367347  9.3877551   9.59183673
  9.79591837 10.        ]",83,32
0,graph2027.png,"['o', 'awkly']",104,43,63,47
0,graph2028.png,"['b', 'galores', 'detribalized']","[ 5.          4.79591837  4.59183673  4.3877551   4.18367347  3.97959184
  3.7755102   3.57142857  3.36734694  3.16326531  2.95918367  2.75510204
  2.55102041  2.34693878  2.14285714  1.93877551  1.73469388  1.53061224
  1.32653061  1.12244898  0.91836735  0.71428571  0.51020408  0.30612245
  0.10204082 -0.10204082 -0.30612245 -0.51020408 -0.71428571 -0.91836735
 -1.12244898 -1.32653061 -1.53061224 -1.73469388 -1.93877551 -2.14285714
 -2.34693878 -2.55102041 -2.75510204 -2.95918367 -3.16326531 -3.36734694
 -3.57142857 -3.7755102  -3.97959184 -4.18367347 -4.3877551  -4.59183673
 -4.79591837 -5.        ]","[-4.         -3.79591837 -3.59183673 -3.3877551  -3.18367347 -2.97959184
 -2.7755102  -2.57142857 -2.36734694 -2.16326531 -1.95918367 -1.75510204
 -1.55102041 -1.34693878 -1.14285714 -0.93877551 -0.73469388 -0.53061224
 -0.32653061 -0.12244898  0.08163265  0.28571429  0.48979592  0.69387755
  0.89795918  1.10204082  1.30612245  1.51020408  1.71428571  1.91836735
  2.12244898  2.32653061  2.53061224  2.73469388  2.93877551  3.14285714
  3.34693878  3.55102041  3.75510204  3.95918367  4.16326531  4.36734694
  4.57142857  4.7755102   4.97959184  5.18367347  5.3877551   5.59183673
  5.79591837  6.        ]",63,47
0,graph2029.png,"['T', 'eolithic']",104,247,70,32
0,graph2030.png,"['z', 'e', 'bodrag']",645,232,69,47
0,graph2031.png,"['q', 'u', 'unobtrusive']",621,137,93,47
0,graph2032.png,"['T', 'commonweal', 'recompensate', 'nonbitter']",610,43,105,62
0,graph2033.png,"['C', 'C', 'scalodo']",104,232,72,47
0,graph2034.png,"['u', 'A', 'asymmetric', 'ungeneraled']",618,130,96,62
0,graph2035.png,"['s', 'dumsola', 'spayad', 'prayerlessness']",104,122,108,77
0,graph2036.png,"['v', 'caveae']",645,137,70,47
0,graph2037.png,"['g', 'Q', 'threstle']",642,130,72,62
0,graph2038.png,"['e', 'electromyograph']",104,232,118,47
0,graph2039.png,['ramicorn'],636,152,78,17
0,graph2040.png,['nonabjuration'],611,43,103,17
0,graph2041.png,"['q', 'V', 'leached', 'preadmirer']",104,43,89,62
0,graph2042.png,"['G', 'unepithelial']",622,43,92,32
0,graph2043.png,"['u', 'dehorns', 'froggery']",104,232,76,47
0,graph2044.png,"['preinterpretative', 'moras']",597,137,118,47
0,graph2045.png,"['E', 'dualists', 'unconcentratedly', 'characteristics']",104,217,121,62
0,graph2046.png,['enlacing'],638,43,76,17
0,graph2047.png,"['arborary', 'miglio']",104,247,76,32
0,graph2048.png,['hubber'],645,145,70,32
0,graph2049.png,"['Q', 'P', 'G', 'naivetivet']",631,43,84,77
0,graph2050.png,"['h', 'regd', 'precelebrating', 'subpoenas']",104,122,106,77
0,graph2051.png,['spyproof'],637,152,77,17
0,graph2052.png,"['glibnesses', 'sorbic', 'urn']",628,43,86,47
0,graph2053.png,['nonzero'],641,145,74,32
0,graph2054.png,"['s', 'a', 'Z', 'equitemporal']",359,43,100,62
0,graph2055.png,"['narcomaniacal', 'oxhorn']",356,247,106,32
0,graph2056.png,"['osirism', 'transthoracic', 'ozonospheric']","[ 25.          23.97959184  22.95918367  21.93877551  20.91836735
  19.89795918  18.87755102  17.85714286  16.83673469  15.81632653
  14.79591837  13.7755102   12.75510204  11.73469388  10.71428571
   9.69387755   8.67346939   7.65306122   6.63265306   5.6122449
   4.59183673   3.57142857   2.55102041   1.53061224   0.51020408
  -0.51020408  -1.53061224  -2.55102041  -3.57142857  -4.59183673
  -5.6122449   -6.63265306  -7.65306122  -8.67346939  -9.69387755
 -10.71428571 -11.73469388 -12.75510204 -13.7755102  -14.79591837
 -15.81632653 -16.83673469 -17.85714286 -18.87755102 -19.89795918
 -20.91836735 -21.93877551 -22.95918367 -23.97959184 -25.        ]","[ 4.          4.20408163  4.40816327  4.6122449   4.81632653  5.02040816
  5.2244898   5.42857143  5.63265306  5.83673469  6.04081633  6.24489796
  6.44897959  6.65306122  6.85714286  7.06122449  7.26530612  7.46938776
  7.67346939  7.87755102  8.08163265  8.28571429  8.48979592  8.69387755
  8.89795918  9.10204082  9.30612245  9.51020408  9.71428571  9.91836735
 10.12244898 10.32653061 10.53061224 10.73469388 10.93877551 11.14285714
 11.34693878 11.55102041 11.75510204 11.95918367 12.16326531 12.36734694
 12.57142857 12.7755102  12.97959184 13.18367347 13.3877551  13.59183673
 13.79591837 14.        ]",106,32
0,graph2057.png,"['sliminess', 'condignness']","[-40.         -38.36734694 -36.73469388 -35.10204082 -33.46938776
 -31.83673469 -30.20408163 -28.57142857 -26.93877551 -25.30612245
 -23.67346939 -22.04081633 -20.40816327 -18.7755102  -17.14285714
 -15.51020408 -13.87755102 -12.24489796 -10.6122449   -8.97959184
  -7.34693878  -5.71428571  -4.08163265  -2.44897959  -0.81632653
   0.81632653   2.44897959   4.08163265   5.71428571   7.34693878
   8.97959184  10.6122449   12.24489796  13.87755102  15.51020408
  17.14285714  18.7755102   20.40816327  22.04081633  23.67346939
  25.30612245  26.93877551  28.57142857  30.20408163  31.83673469
  33.46938776  35.10204082  36.73469388  38.36734694  40.        ]","[ 5.          5.20408163  5.40816327  5.6122449   5.81632653  6.02040816
  6.2244898   6.42857143  6.63265306  6.83673469  7.04081633  7.24489796
  7.44897959  7.65306122  7.85714286  8.06122449  8.26530612  8.46938776
  8.67346939  8.87755102  9.08163265  9.28571429  9.48979592  9.69387755
  9.89795918 10.10204082 10.30612245 10.51020408 10.71428571 10.91836735
 11.12244898 11.32653061 11.53061224 11.73469388 11.93877551 12.14285714
 12.34693878 12.55102041 12.75510204 12.95918367 13.16326531 13.36734694
 13.57142857 13.7755102  13.97959184 14.18367347 14.3877551  14.59183673
 14.79591837 15.        ]",106,32
0,graph2058.png,"['anviltop', 'bromocyanid']",104,43,98,32
0,graph2059.png,['macrandre'],366,262,88,17
0,graph2060.png,"['saccharide', 'supercluster']",619,145,95,32
0,graph2061.png,"['r', 'K', 'Q', 'staircase']",636,43,79,77
0,graph2062.png,['dramaturgical'],611,247,103,32
0,graph2063.png,"['menthone', 'degravate']",630,247,85,32
0,graph2064.png,"['y', 'replunder', 'machinable', 'metanemertini']",607,43,107,62
0,graph2065.png,['rachipagus'],626,247,89,32
0,graph2066.png,"['x', 'F', 'forwear']",373,43,72,47
0,graph2067.png,"['v', 'disbench', 'submittance', 'burg']",104,217,96,62
0,graph2068.png,"['s', 'y', 'oxyanthracene', 'overnice']",607,43,108,62
0,graph2069.png,['inexcitableness'],"[-5.         -4.79591837 -4.59183673 -4.3877551  -4.18367347 -3.97959184
 -3.7755102  -3.57142857 -3.36734694 -3.16326531 -2.95918367 -2.75510204
 -2.55102041 -2.34693878 -2.14285714 -1.93877551 -1.73469388 -1.53061224
 -1.32653061 -1.12244898 -0.91836735 -0.71428571 -0.51020408 -0.30612245
 -0.10204082  0.10204082  0.30612245  0.51020408  0.71428571  0.91836735
  1.12244898  1.32653061  1.53061224  1.73469388  1.93877551  2.14285714
  2.34693878  2.55102041  2.75510204  2.95918367  3.16326531  3.36734694
  3.57142857  3.7755102   3.97959184  4.18367347  4.3877551   4.59183673
  4.79591837  5.        ]","[ 0.          0.20408163  0.40816327  0.6122449   0.81632653  1.02040816
  1.2244898   1.42857143  1.63265306  1.83673469  2.04081633  2.24489796
  2.44897959  2.65306122  2.85714286  3.06122449  3.26530612  3.46938776
  3.67346939  3.87755102  4.08163265  4.28571429  4.48979592  4.69387755
  4.89795918  5.10204082  5.30612245  5.51020408  5.71428571  5.91836735
  6.12244898  6.32653061  6.53061224  6.73469388  6.93877551  7.14285714
  7.34693878  7.55102041  7.75510204  7.95918367  8.16326531  8.36734694
  8.57142857  8.7755102   8.97959184  9.18367347  9.3877551   9.59183673
  9.79591837 10.        ]",108,62
0,graph2070.png,"['calliphoridae', 'ericales', 'desulfurate']",104,43,97,47
0,graph2071.png,"['kingcups', 'walleyed', 'eudemonist']",622,137,92,47
0,graph2072.png,['hederiform'],"[-20.         -19.18367347 -18.36734694 -17.55102041 -16.73469388
 -15.91836735 -15.10204082 -14.28571429 -13.46938776 -12.65306122
 -11.83673469 -11.02040816 -10.20408163  -9.3877551   -8.57142857
  -7.75510204  -6.93877551  -6.12244898  -5.30612245  -4.48979592
  -3.67346939  -2.85714286  -2.04081633  -1.2244898   -0.40816327
   0.40816327   1.2244898    2.04081633   2.85714286   3.67346939
   4.48979592   5.30612245   6.12244898   6.93877551   7.75510204
   8.57142857   9.3877551   10.20408163  11.02040816  11.83673469
  12.65306122  13.46938776  14.28571429  15.10204082  15.91836735
  16.73469388  17.55102041  18.36734694  19.18367347  20.        ]","[ 3.          3.20408163  3.40816327  3.6122449   3.81632653  4.02040816
  4.2244898   4.42857143  4.63265306  4.83673469  5.04081633  5.24489796
  5.44897959  5.65306122  5.85714286  6.06122449  6.26530612  6.46938776
  6.67346939  6.87755102  7.08163265  7.28571429  7.48979592  7.69387755
  7.89795918  8.10204082  8.30612245  8.51020408  8.71428571  8.91836735
  9.12244898  9.32653061  9.53061224  9.73469388  9.93877551 10.14285714
 10.34693878 10.55102041 10.75510204 10.95918367 11.16326531 11.36734694
 11.57142857 11.7755102  11.97959184 12.18367347 12.3877551  12.59183673
 12.79591837 13.        ]",92,47
0,graph2073.png,"['preparateur', 'joists', 'uncannily', 'parturitive']",621,43,93,62
0,graph2074.png,"['y', 'c', 'cupman']",104,137,74,47
0,graph2075.png,['altiplanicie'],626,247,88,32
0,graph2076.png,"['M', 'O', 'condonative', 'uppishness']",620,122,95,77
0,graph2077.png,"['equanimity', 'eductors', 'monitorship', 'bagoong']",621,217,93,62
0,graph2078.png,['cabombas'],367,262,85,17
0,graph2079.png,"['A', 'i', 'sullenness']",628,43,86,62
0,graph2080.png,"['Z', 'epigonium', 'nonrepudiable']",609,137,105,47
0,graph2081.png,['ephesians'],367,43,84,32
0,graph2082.png,['syncryptic'],"[-0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0.
 -0. -0. -0. -0. -0. -0. -0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]","[-2.         -1.79591837 -1.59183673 -1.3877551  -1.18367347 -0.97959184
 -0.7755102  -0.57142857 -0.36734694 -0.16326531  0.04081633  0.24489796
  0.44897959  0.65306122  0.85714286  1.06122449  1.26530612  1.46938776
  1.67346939  1.87755102  2.08163265  2.28571429  2.48979592  2.69387755
  2.89795918  3.10204082  3.30612245  3.51020408  3.71428571  3.91836735
  4.12244898  4.32653061  4.53061224  4.73469388  4.93877551  5.14285714
  5.34693878  5.55102041  5.75510204  5.95918367  6.16326531  6.36734694
  6.57142857  6.7755102   6.97959184  7.18367347  7.3877551   7.59183673
  7.79591837  8.        ]",84,32
0,graph2083.png,['photogyric'],628,247,87,32
0,graph2084.png,"['C', 'quaich']",376,247,67,32
0,graph2085.png,"['C', 'm', 'unempoisoned', 'persecuted']",607,130,107,62
0,graph2086.png,"['atretic', 'betroth']","[-25.         -23.97959184 -22.95918367 -21.93877551 -20.91836735
 -19.89795918 -18.87755102 -17.85714286 -16.83673469 -15.81632653
 -14.79591837 -13.7755102  -12.75510204 -11.73469388 -10.71428571
  -9.69387755  -8.67346939  -7.65306122  -6.63265306  -5.6122449
  -4.59183673  -3.57142857  -2.55102041  -1.53061224  -0.51020408
   0.51020408   1.53061224   2.55102041   3.57142857   4.59183673
   5.6122449    6.63265306   7.65306122   8.67346939   9.69387755
  10.71428571  11.73469388  12.75510204  13.7755102   14.79591837
  15.81632653  16.83673469  17.85714286  18.87755102  19.89795918
  20.91836735  21.93877551  22.95918367  23.97959184  25.        ]","[-4.         -3.79591837 -3.59183673 -3.3877551  -3.18367347 -2.97959184
 -2.7755102  -2.57142857 -2.36734694 -2.16326531 -1.95918367 -1.75510204
 -1.55102041 -1.34693878 -1.14285714 -0.93877551 -0.73469388 -0.53061224
 -0.32653061 -0.12244898  0.08163265  0.28571429  0.48979592  0.69387755
  0.89795918  1.10204082  1.30612245  1.51020408  1.71428571  1.91836735
  2.12244898  2.32653061  2.53061224  2.73469388  2.93877551  3.14285714
  3.34693878  3.55102041  3.75510204  3.95918367  4.16326531  4.36734694
  4.57142857  4.7755102   4.97959184  5.18367347  5.3877551   5.59183673
  5.79591837  6.        ]",107,62
0,graph2087.png,"['K', 'B', 'khediva', 'turmeric']",104,202,76,77
0,graph2088.png,"['midland', 'mispointed', 'hexamitiasis']",104,217,96,62
0,graph2089.png,"['y', 'pneumonocele']",104,43,107,47
0,graph2090.png,['lighthouse'],104,43,86,17
0,graph2091.png,['diphosphid'],626,152,88,17
0,graph2092.png,['hotness'],104,152,73,17
0,graph2093.png,['bejig'],380,262,58,17
